Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Total	Inc-GST Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C10488	30/09/2008	2809185	I	CI/1	14820	Smith City September - Job 8088 - Delivery 23 Sep 2008 - 12 grams	0.0475	0.0534	703.95	Smith City September	S	87.99	I	169
C10488	30/09/2008	2809185	I	FS	703.95	Fuel Surcharge	0.07	0.08	49.28	Smith City September	S	6.16	I	169

C10489	30/09/2008	2809021	I	CI/1	182666	Steelfort MTD Spring Mailer - Job 8069 - Delivery 09 Sep 2008 - 25 grams	0.0475	0.0534	8676.635	Steelfort MTD Spring Mailer	S	1084.58	I	169
C10489	30/09/2008	2809021	I	FS	8676.635	Fuel Surcharge	0.07	0.08	607.36	Steelfort MTD Spring Mailer	S	75.92	I	169

C10490	30/09/2008	2809201	I	CI/1	132761	Stihl - Job 8165 - Delivery 23 Sep 2008 - 50 grams	0.055	0.0619	7301.855	Stihl	S	912.73	I	169
C10490	30/09/2008	2809201	I	FS	7301.855	Fuel Surcharge	0.07	0.08	511.13	Stihl	S	63.89	I	169

C10491	30/09/2008	2809088	I	CI/1	8692	Top Energy Helicopter Appeal Drop 1 - Job 8044 - Delivery 06 Sep 2008 - 25 grams	0.0475	0.0534	412.87	Top Energy Helicopter Appeal Drop 1	S	51.61	I	169
C10491	30/09/2008	2809088	I	FS	412.87	Fuel Surcharge	0.07	0.08	28.9	Top Energy Helicopter Appeal Drop 1	S	3.61	I	169

C10492	30/09/2008	2809089	I	CI/1	8692	Top Energy Helicopter Appeal Drop 2 - Job 8045 - Delivery 27 Sep 2008 - 25 grams	0.0475	0.0534	412.87	Top Energy Helicopter Appeal Drop 2	S	51.61	I	169
C10492	30/09/2008	2809089	I	FS	412.87	Fuel Surcharge	0.07	0.08	28.9	Top Energy Helicopter Appeal Drop 2	S	3.61	I	169

C10493	30/09/2008	2809219	I	CI/1	894	United Video - Mt Maunganui - Job 8232 - Delivery 27 Sep 2008 - 25 grams	0.0475	0.0534	42.465	United Video - Mt Maunganui	S	5.31	I	169
C10493	30/09/2008	2809219	I	FS	42.465	Fuel Surcharge	0.07	0.08	2.97	United Video - Mt Maunganui	S	0.37	I	169

C10494	30/09/2008	2809095	I	CI/1	9811	UNO Land Lifestyle Issue 2 Magazine - Job 8051 - Delivery 02 Sep 2008 - 592 grams	0.2375	0.2672	2330.112	UNO Land Lifestyle Issue 2 Magazine	S	291.26	I	169
C10494	30/09/2008	2809095	I	FS	2330.113	Fuel Surcharge	0.07	0.08	163.11	UNO Land Lifestyle Issue 2 Magazine	S	20.39	I	169

C10495	30/09/2008	2809096	I	CI/1	550	Valley News - Job 8053 - Delivery 01 Sep 2008 - 10 grams	0.0475	0.0534	26.125	Valley News	S	3.27	I	169
C10495	30/09/2008	2809096	I	FS	26.125	Fuel Surcharge	0.07	0.08	1.83	Valley News	S	0.23	I	169

C10496	30/09/2008	2809108	I	CI/1	13835	Valley Voice - Job 8076 - Delivery 06 Sep 2008 - 80 grams	0.055	0.0619	760.925	Valley Voice	S	95.12	I	169
C10496	30/09/2008	2809108	I	FS	760.925	Fuel Surcharge	0.07	0.08	53.26	Valley Voice	S	6.66	I	169

C10497	30/09/2008	2809106	I	CI/1	10231	Valtra Finance Murray Tractor Company - Job 8080 - Delivery 09 Sep 2008 - 10 grams	0.0475	0.0534	485.973	Valtra Finance Murray Tractor Company	S	60.75	I	169
C10497	30/09/2008	2809106	I	FS	485.973	Fuel Surcharge	0.07	0.08	34.02	Valtra Finance Murray Tractor Company	S	4.25	I	169

C10498	30/09/2008	2809019	I	CI/1	11746	Vantage Pharmacies - Job 8056 - Delivery 06 Sep 2008 - 28 grams	0.055	0.0619	646.03	Vantage Pharmacies	S	80.75	I	169
C10498	30/09/2008	2809019	I	FS	646.03	Fuel Surcharge	0.07	0.08	45.22	Vantage Pharmacies	S	5.65	I	169

C10499	30/09/2008	2809228	I	CI/1	1251	Westland Pharmacy - Job 8305 - Delivery 30 Sep 2008 - 25 grams	0.0475	0.0534	59.423	Westland Pharmacy	S	7.43	I	169
C10499	30/09/2008	2809228	I	FS	59.423	Fuel Surcharge	0.07	0.08	4.16	Westland Pharmacy	S	0.52	I	169

C10500	30/09/2008		I	CI/1	9090	Whangarei Report - Job 7896 - Delivery 04 Sep 2008 - 143 grams	0.0855	0.0962	777.195	Whangarei Report	S	97.15	I	169
C10500	30/09/2008		I	CI/2	9090	Whangarei Report - Job 7897 - Delivery 11 Sep 2008 - 60 grams	0.0725	0.0816	659.025	Whangarei Report	S	82.38	I	169
C10500	30/09/2008		I	CI/3	9090	Whangarei Report - Job 7898 - Delivery 18 Sep 2008 - 61 grams	0.0725	0.0816	659.025	Whangarei Report	S	82.38	I	169
C10500	30/09/2008		I	CI/4	9090	Whangarei Report - Job 7899 - Delivery 25 Sep 2008 - 94 grams	0.0725	0.0816	659.025	Whangarei Report	S	82.38	I	169
C10500	30/09/2008		I	FS	2754.27	Fuel Surcharge	0.07	0.08	192.8	Whangarei Report	S	24.1	I	169

C10501	30/09/2008	2809194	I	CI/1	2051	Wolf Hearing Free Check - Job 8136 - Delivery 24 Sep 2008 - 10 grams	0.0475	0.0534	97.423	Wolf Hearing Free Check	S	12.18	I	169
C10501	30/09/2008	2809194	I	FS	97.423	Fuel Surcharge	0.07	0.08	6.82	Wolf Hearing Free Check	S	0.85	I	169

C10502	30/09/2008	2809155	I	CI/1	4246	Wolfe Hearing Free Check - Job 8108 - Delivery 13 Sep 2008 - 10 grams	0.0475	0.0534	201.685	Wolfe Hearing Free Check	S	25.21	I	169
C10502	30/09/2008	2809155	I	FS	201.685	Fuel Surcharge	0.07	0.08	14.12	Wolfe Hearing Free Check	S	1.77	I	169

C10503	30/09/2008		I	CI/1	62585	Eclipse Targeting Resistance Mailer - Job 8129 - Delivery 29 Sep 2008 - 25 grams	0.085	0.0956	5319.725	Eclipse Targeting Resistance Mailer	S	664.97	I	178
C10503	30/09/2008		I	CI/2	59498	The Choice if Yours - Job 8082 - Delivery IOA - 25 grams	0.085	0.0956	5057.33	The Choice if Yours	S	632.17	I	178
C10503	30/09/2008		I	CI/3	37297	We've Got You Covered - Job 8083 - Delivery IOA - 25 grams	0.085	0.0956	3170.245	We've Got You Covered	S	396.28	I	178
C10503	30/09/2008		I	FS	13547.3	Fuel Surcharge	0.07	0.08	948.31	We've Got You Covered	S	118.54	I	178

C10504	30/09/2008	PO # 2292453 JOB # 88980	I	CI/1	895	Bay News - Job 7983 - Delivery 03 Sep 2008 - 89 grams	0.0855	0.0962	76.523	Bay News	S	9.56	I	201
C10504	30/09/2008	PO # 2292453 JOB # 88980	I	CI/2	895	Bay News - Job 7984 - Delivery 10 Sep 2008 - 104 grams	0.11	0.1238	98.45	Bay News	S	12.31	I	201
C10504	30/09/2008	PO # 2292453 JOB # 88980	I	CI/3	895	Bay News - Job 7985 - Delivery 17 Sep 2008 - 142 grams	0.11	0.1238	98.45	Bay News	S	12.31	I	201
C10504	30/09/2008	PO # 2292453 JOB # 88980	I	CI/4	895	Bay News - Job 7986 - Delivery 24 Sep 2008 - 94 grams	0.0855	0.0962	76.523	Bay News	S	9.56	I	201
C10504	30/09/2008	PO # 2292453 JOB # 88980	I	FS	349.945	Fuel Surcharge	0.07	0.08	24.5	Bay News	S	3.06	I	201

C10505	30/09/2008	PO # 2292497 JOB # 88540	I	CI/1	8841	Guardian Country - Job 8055 - Delivery 11 Sep 2008 - 25 grams	0.0501	0.0564	442.934	Guardian Country	S	55.37	I	201
C10505	30/09/2008	PO # 2292497 JOB # 88540	I	FS	442.934	Fuel Surcharge	0.07	0.08	31.01	Guardian Country	S	3.88	I	201

C10506	30/09/2008	PO # 2292459 JOB # 88734	I	CI/1	3670	Guardian Newspaper - Job 7989 - Delivery 11 Sep 2008 - 75 grams	0.0855	0.0962	313.785	Guardian Newspaper	S	39.22	I	201
C10506	30/09/2008	PO # 2292459 JOB # 88734	I	CI/2	3670	Guardian Newspaper - Job 7990 - Delivery 18 Sep 2008 - 128 grams	0.11	0.1238	403.7	Guardian Newspaper	S	50.46	I	201
C10506	30/09/2008	PO # 2292459 JOB # 88734	I	CI/3	3670	Guardian Newspaper - Job 7991 - Delivery 25 Sep 2008 - 139 grams	0.11	0.1238	403.7	Guardian Newspaper	S	50.46	I	201
C10506	30/09/2008	PO # 2292459 JOB # 88734	I	CI/4	3670	Guardian Newspaper - Job 7988 - Delivery 04 Sep 2008 - 151 grams	0.13	0.1463	477.1	Guardian Newspaper	S	59.64	I	201
C10506	30/09/2008	PO # 2292459 JOB # 88734	I	FS	1598.285	Fuel Surcharge	0.07	0.08	111.88	Guardian Newspaper	S	13.99	I	201

C10507	30/09/2008	PO # 2292445 Job # 88692	I	CI/1	6440	Hawkesbay Country Scene - Job 8010 - Delivery 10 Sep 2008 - 64 grams	0.0855	0.0962	550.62	Hawkesbay Country Scene	S	68.83	I	201
C10507	30/09/2008	PO # 2292445 Job # 88692	I	FS	550.62	Fuel Surcharge	0.07	0.08	38.54	Hawkesbay Country Scene	S	4.82	I	201

C10508	30/09/2008	PO # 2291368 JOB # 88861	I	CI/1	1315	Metropol - Job 8006 - Delivery 12 Sep 2008 - 172 grams	0.13	0.1463	170.95	Metropol	S	21.37	I	201
C10508	30/09/2008	PO # 2291368 JOB # 88861	I	CI/2	1315	Metropol - Job 8007 - Delivery 26 Sep 2008 - 185 grams	0.13	0.1463	170.95	Metropol	S	21.37	I	201
C10508	30/09/2008	PO # 2291368 JOB # 88861	I	FS	341.9	Fuel Surcharge	0.07	0.08	23.93	Metropol	S	2.99	I	201

C10509	30/09/2008	PO # 2292431 JOB # 88690	I	CI/1	1530	Napier Mail - Job 7978 - Delivery 03 Sep 2008 - 101 grams	0.11	0.1238	168.3	Napier Mail	S	21.04	I	201
C10509	30/09/2008	PO # 2292431 JOB # 88690	I	CI/2	1530	Napier Mail - Job 7979 - Delivery 10 Sep 2008 - 121 grams	0.11	0.1238	168.3	Napier Mail	S	21.04	I	201
C10509	30/09/2008	PO # 2292431 JOB # 88690	I	CI/3	1530	Napier Mail - Job 7980 - Delivery 17 Sep 2008 - 102 grams	0.11	0.1238	168.3	Napier Mail	S	21.04	I	201
C10509	30/09/2008	PO # 2292431 JOB # 88690	I	CI/4	1530	Napier Mail - Job 7981 - Delivery 24 Sep 2008 - 102 grams	0.11	0.1238	168.3	Napier Mail	S	21.04	I	201
C10509	30/09/2008	PO # 2292431 JOB # 88690	I	FS	673.2	Fuel Surcharge	0.07	0.08	47.12	Napier Mail	S	5.89	I	201

C10510	30/09/2008	PO # 2292463 JOB # 88735	I	CI/1	3135	Property Outlook - Job 8000 - Delivery 04 Sep 2008 - 20 grams	0.0501	0.0564	157.064	Property Outlook	S	19.63	I	201
C10510	30/09/2008	PO # 2292463 JOB # 88735	I	CI/2	3135	Property Outlook - Job 8001 - Delivery 25 Sep 2008 - 20 grams	0.0501	0.0564	157.064	Property Outlook	S	19.63	I	201
C10510	30/09/2008	PO # 2292463 JOB # 88735	I	FS	314.127	Fuel Surcharge	0.07	0.08	21.99	Property Outlook	S	2.75	I	201

C10511	30/09/2008	PO # 2297754 JOB # 89658	I	CI/1	770	Rangitikei Mail - Job 7977 - Delivery 30 Sep 2008 - 65 grams	0.0855	0.0962	65.835	Rangitikei Mail	S	8.23	I	201
C10511	30/09/2008	PO # 2292428 JOB # 88678	I	CI/2	770	Rangitikei Mail - Job 7973 - Delivery 02 Sep 2008 - 102 grams	0.11	0.1238	84.7	Rangitikei Mail	S	10.59	I	201
C10511	30/09/2008	PO # 2292428 JOB # 88678	I	CI/3	770	Rangitikei Mail - Job 7974 - Delivery 09 Sep 2008 - 65 grams	0.0855	0.0962	65.835	Rangitikei Mail	S	8.23	I	201
C10511	30/09/2008	PO # 2292428 JOB # 88678	I	CI/4	770	Rangitikei Mail - Job 7975 - Delivery 16 Sep 2008 - 81 grams	0.0855	0.0962	65.835	Rangitikei Mail	S	8.23	I	201
C10511	30/09/2008	PO # 2292428 JOB # 88678	I	CI/5	770	Rangitikei Mail - Job 7976 - Delivery 23 Sep 2008 - 173 grams	0.13	0.1463	100.1	Rangitikei Mail	S	12.51	I	201
C10511	30/09/2008	PO # 2292428 JOB # 88678	I	FS	382.305	Fuel Surcharge	0.07	0.08	26.76	Rangitikei Mail	S	3.35	I	201

C10512	30/09/2008	PO # 2292444 JOB # 88823	I	CI/1	2280	Scene Matamata - Job 7735 - Delivery 03 Sep 2008 - 110 grams	0.11	0.1238	250.8	Scene Matamata	S	31.35	I	201
C10512	30/09/2008	PO # 2292444 JOB # 88823	I	CI/2	2280	Scene Matamata - Job 7998 - Delivery 17 Sep 2008 - 69 grams	0.0855	0.0962	194.94	Scene Matamata	S	24.37	I	201
C10512	30/09/2008	PO # 2292444 JOB # 88823	I	FS	445.74	Fuel Surcharge	0.07	0.08	31.2	Scene Matamata	S	3.9	I	201

C10513	30/09/2008	PO # 2292440 JOB # 88904	I	CI/1	1320	Taupo Real Estate - Job 8003 - Delivery 25 Sep 2008 - 202 grams	0.15	0.1687	198	Taupo Real Estate	S	24.75	I	201
C10513	30/09/2008	PO # 2292440 JOB # 88904	I	CI/2	1320	Taupo Real Estate - Job 8002 - Delivery 11 Sep 2008 - 162 grams	0.13	0.1463	171.6	Taupo Real Estate	S	21.45	I	201
C10513	30/09/2008	PO # 2292440 JOB # 88904	I	FS	369.6	Fuel Surcharge	0.07	0.08	25.87	Taupo Real Estate	S	3.23	I	201

C10514	30/09/2008	PO # 2292434 JOB # 88906	I	CI/1	9986	Weekend Sun - Job 7993 - Delivery 05 Sep 2008 - 144 grams	0.11	0.1238	1098.46	Weekend Sun	S	137.31	I	201
C10514	30/09/2008	PO # 2292434 JOB # 88906	I	CI/2	9986	Weekend Sun - Job 7994 - Delivery 12 Sep 2008 - 144 grams	0.11	0.1238	1098.46	Weekend Sun	S	137.31	I	201
C10514	30/09/2008	PO # 2292434 JOB # 88906	I	CI/3	9986	Weekend Sun - Job 7995 - Delivery 19 Sep 2008 - 144 grams	0.11	0.1238	1098.46	Weekend Sun	S	137.31	I	201
C10514	30/09/2008	PO # 2292434 JOB # 88906	I	CI/4	9986	Weekend Sun - Job 7996 - Delivery 26 Sep 2008 - 132 grams	0.11	0.1238	1098.46	Weekend Sun	S	137.31	I	201
C10514	30/09/2008	PO # 2292434 JOB # 88906	I	FS	4393.84	Fuel Surcharge	0.07	0.08	307.57	Weekend Sun	S	38.45	I	201

C10515	30/09/2008		I	CI/1	500	Storm Roecovery - Job 8145 - Delivery IOA - 5 grams	0.07	0.0788	35	Storm Roecovery	S	4.38	I	212
C10515	30/09/2008		I	FS	35	Fuel Surcharge	0.07	0.08	2.45	Storm Roecovery	S	0.31	I	212

C10516	30/09/2008		I	CI/1	28478	Coast N Country - Job 8218 - Delivery 05 Sep 2008 - 148 grams	0.085	0.0956	2420.63	Coast N Country	S	302.58	I	217
C10516	30/09/2008		I	FS	2420.63	Fuel Surcharge	0.07	0.08	169.44	Coast N Country	S	21.18	I	217

C10517	30/09/2008		I	CI/1	1950	Tim Tinker Mohaka Ward HDC - Job 8128 - Delivery IOA - 25 grams	0.07	0.0788	136.5	Tim Tinker Mohaka Ward HDC	S	17.06	I	245
C10517	30/09/2008		I	FS	136.5	Fuel Surcharge	0.07	0.08	9.56	Tim Tinker Mohaka Ward HDC	S	1.2	I	245

