Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Total	Inc-GST Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C10481	30/09/2008	2809177	I	CI/1	40608.000	Rural Living September - Job 8120 - Delivery 23 Sep 2008 - 111 grams.  	0.0855	0.0962	3471.984	Rural Living September	S	434.00	I	169
C10481	30/09/2008	2809177	I	FS	3471.984	Fuel Surcharge	0.0700	0.0788	243.039	Rural Living September	S	30.38	I	169

C10482	30/09/2008		I	CI/1	73547.000	Rural News  - Job 7901 - Delivery 02 Sep 2008 - 142 grams. Includes folding fee 0.0100 cents. 	0.0955	0.1074	7023.739	Rural News 	S	877.97	I	169
C10482	30/09/2008		I	CI/2	73547.000	Rural News  - Job 7902 - Delivery 16 Sep 2008 - 205 grams. Includes folding fee 0.0100 cents. 	0.1225	0.1378	9009.508	Rural News 	S	1126.19	I	169
C10482	30/09/2008		I	FS	16033.246	Fuel Surcharge	0.0700	0.0788	1122.327	Rural News 	S	140.29	I	169

C10483	30/09/2008	2809131	I	CI/1	8110.000	Scene Magazine - Job 8091 - Delivery 06 Sep 2008 - 150 grams. Includes folding fee 0.0100 cents. 	0.0955	0.1074	774.505	Scene Magazine	S	96.81	I	169
C10483	30/09/2008	2809131	I	FS	774.505	Fuel Surcharge	0.0700	0.0788	54.215	Scene Magazine	S	6.78	I	169

C10484	30/09/2008	2809153	I	CI/1	6426.000	Selwyn Business Guide - Job 8105 - Delivery 23 Sep 2008 - 116 grams.  	0.0855	0.0962	549.423	Selwyn Business Guide	S	68.68	I	169
C10484	30/09/2008	2809153	I	FS	549.423	Fuel Surcharge	0.0700	0.0788	38.460	Selwyn Business Guide	S	4.81	I	169

C10485	30/09/2008		I	CI/1	6396.000	Selwyn Times - Job 7876 - Delivery 02 Sep 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0825	0.0928	527.670	Selwyn Times	S	65.96	I	169
C10485	30/09/2008		I	CI/2	6396.000	Selwyn Times - Job 7877 - Delivery 09 Sep 2008 - 68 grams. Includes folding fee 0.0100 cents. 	0.0825	0.0928	527.670	Selwyn Times	S	65.96	I	169
C10485	30/09/2008		I	CI/3	6396.000	Selwyn Times - Job 7878 - Delivery 16 Sep 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0825	0.0928	527.670	Selwyn Times	S	65.96	I	169
C10485	30/09/2008		I	CI/4	6396.000	Selwyn Times - Job 7879 - Delivery 23 Sep 2008 - 64 grams. Includes folding fee 0.0100 cents. 	0.0825	0.0928	527.670	Selwyn Times	S	65.96	I	169
C10485	30/09/2008		I	CI/5	6396.000	Selwyn Times - Job 7880 - Delivery 30 Sep 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0825	0.0928	527.670	Selwyn Times	S	65.96	I	169
C10485	30/09/2008		I	FS	2638.350	Fuel Surcharge	0.0700	0.0788	184.685	Selwyn Times	S	23.09	I	169

C10486	30/09/2008	2809196	I	CI/1	153.000	Sky City Bingo - Job 8140 - Delivery 30 Sep 2008 - 25 grams.  	0.0475	0.0534	7.268	Sky City Bingo	S	0.91	I	169
C10486	30/09/2008	2809196	I	FS	7.268	Fuel Surcharge	0.0700	0.0788	0.509	Sky City Bingo	S	0.06	I	169

C10487	30/09/2008	2809101	I	CI/1	69488.000	Smith City Drop 1 - Job 8071 - Delivery 02 Sep 2008 - 36 grams.  	0.0550	0.0619	3821.840	Smith City Drop 1	S	477.73	I	169
C10487	30/09/2008	2809101	I	FS	3821.840	Fuel Surcharge	0.0700	0.0788	267.529	Smith City Drop 1	S	33.44	I	169

C10488	30/09/2008	2809102	I	CI/1	69330.000	Smith City Drop 2 - Job 8074 - Delivery 16 Sep 2008 - 36 grams.  	0.0550	0.0619	3813.150	Smith City Drop 2	S	476.64	I	169
C10488	30/09/2008	2809102	I	FS	3813.150	Fuel Surcharge	0.0700	0.0788	266.921	Smith City Drop 2	S	33.37	I	169

C10489	30/09/2008	2809227	I	CI/1	71088.000	Smith City Drop 3 - Job 8304 - Delivery 30 Sep 2008 - 25 grams.  	0.0475	0.0534	3376.680	Smith City Drop 3	S	422.09	I	169
C10489	30/09/2008	2809227	I	FS	3376.680	Fuel Surcharge	0.0700	0.0788	236.368	Smith City Drop 3	S	29.55	I	169

C10490	30/09/2008	2809185	I	CI/1	14820.000	Smith City September - Job 8088 - Delivery 23 Sep 2008 - 12 grams.  	0.0475	0.0534	703.950	Smith City September	S	87.99	I	169
C10490	30/09/2008	2809185	I	FS	703.950	Fuel Surcharge	0.0700	0.0788	49.277	Smith City September	S	6.16	I	169

C10491	30/09/2008	2809021	I	CI/1	182666.000	Steelfort MTD Spring Mailer - Job 8069 - Delivery 09 Sep 2008 - 25 grams.  	0.0475	0.0534	8676.635	Steelfort MTD Spring Mailer	S	1084.58	I	169
C10491	30/09/2008	2809021	I	FS	8676.635	Fuel Surcharge	0.0700	0.0788	607.364	Steelfort MTD Spring Mailer	S	75.92	I	169

C10492	30/09/2008	2809201	I	CI/1	132761.000	Stihl - Job 8165 - Delivery 23 Sep 2008 - 50 grams.  	0.0550	0.0619	7301.855	Stihl	S	912.73	I	169
C10492	30/09/2008	2809201	I	FS	7301.855	Fuel Surcharge	0.0700	0.0788	511.130	Stihl	S	63.89	I	169

C10493	30/09/2008	2809088	I	CI/1	8692.000	Top Energy Helicopter Appeal Drop 1 - Job 8044 - Delivery 06 Sep 2008 - 25 grams.  	0.0475	0.0534	412.870	Top Energy Helicopter Appeal Drop 1	S	51.61	I	169
C10493	30/09/2008	2809088	I	FS	412.870	Fuel Surcharge	0.0700	0.0788	28.901	Top Energy Helicopter Appeal Drop 1	S	3.61	I	169

C10494	30/09/2008	2809089	I	CI/1	8692.000	Top Energy Helicopter Appeal Drop 2 - Job 8045 - Delivery 27 Sep 2008 - 25 grams.  	0.0475	0.0534	412.870	Top Energy Helicopter Appeal Drop 2	S	51.61	I	169
C10494	30/09/2008	2809089	I	FS	412.870	Fuel Surcharge	0.0700	0.0788	28.901	Top Energy Helicopter Appeal Drop 2	S	3.61	I	169

C10495	30/09/2008	2809219	I	CI/1	894.000	United Video - Mt Maunganui - Job 8232 - Delivery 27 Sep 2008 - 25 grams.  	0.0475	0.0534	42.465	United Video - Mt Maunganui	S	5.31	I	169
C10495	30/09/2008	2809219	I	FS	42.465	Fuel Surcharge	0.0700	0.0788	2.973	United Video - Mt Maunganui	S	0.37	I	169

C10496	30/09/2008	2809095	I	CI/1	9811.000	UNO Land Lifestyle Issue 2 Magazine - Job 8051 - Delivery 02 Sep 2008 - 592 grams.  	0.2375	0.2672	2330.112	UNO Land Lifestyle Issue 2 Magazine	S	291.26	I	169
C10496	30/09/2008	2809095	I	FS	2330.113	Fuel Surcharge	0.0700	0.0788	163.108	UNO Land Lifestyle Issue 2 Magazine	S	20.39	I	169

C10497	30/09/2008	2809096	I	CI/1	550.000	Valley News - Job 8053 - Delivery 01 Sep 2008 - 10 grams.  	0.0475	0.0534	26.125	Valley News	S	3.27	I	169
C10497	30/09/2008	2809096	I	FS	26.125	Fuel Surcharge	0.0700	0.0788	1.829	Valley News	S	0.23	I	169

C10498	30/09/2008	2809108	I	CI/1	13835.000	Valley Voice - Job 8076 - Delivery 06 Sep 2008 - 80 grams.  	0.0550	0.0619	760.925	Valley Voice	S	95.12	I	169
C10498	30/09/2008	2809108	I	FS	760.925	Fuel Surcharge	0.0700	0.0788	53.265	Valley Voice	S	6.66	I	169

C10499	30/09/2008	2809106	I	CI/1	10231.000	Valtra Finance Murray Tractor Company - Job 8080 - Delivery 09 Sep 2008 - 10 grams.  	0.0475	0.0534	485.973	Valtra Finance Murray Tractor Company	S	60.75	I	169
C10499	30/09/2008	2809106	I	FS	485.973	Fuel Surcharge	0.0700	0.0788	34.018	Valtra Finance Murray Tractor Company	S	4.25	I	169

C10500	30/09/2008	2809019	I	CI/1	11746.000	Vantage Pharmacies - Job 8056 - Delivery 06 Sep 2008 - 28 grams.  	0.0550	0.0619	646.030	Vantage Pharmacies	S	80.75	I	169
C10500	30/09/2008	2809019	I	FS	646.030	Fuel Surcharge	0.0700	0.0788	45.222	Vantage Pharmacies	S	5.65	I	169

C10501	30/09/2008	2809228	I	CI/1	1251.000	Westland Pharmacy - Job 8305 - Delivery 30 Sep 2008 - 25 grams.  	0.0475	0.0534	59.423	Westland Pharmacy	S	7.43	I	169
C10501	30/09/2008	2809228	I	FS	59.423	Fuel Surcharge	0.0700	0.0788	4.160	Westland Pharmacy	S	0.52	I	169

C10502	30/09/2008		I	CI/1	9090.000	Whangarei Report - Job 7896 - Delivery 04 Sep 2008 - 143 grams. Includes folding fee 0.0100 cents. 	0.0955	0.1074	868.095	Whangarei Report	S	108.51	I	169
C10502	30/09/2008		I	CI/2	9090.000	Whangarei Report - Job 7897 - Delivery 11 Sep 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0825	0.0928	749.925	Whangarei Report	S	93.74	I	169
C10502	30/09/2008		I	CI/3	9090.000	Whangarei Report - Job 7898 - Delivery 18 Sep 2008 - 61 grams. Includes folding fee 0.0100 cents. 	0.0825	0.0928	749.925	Whangarei Report	S	93.74	I	169
C10502	30/09/2008		I	CI/4	9090.000	Whangarei Report - Job 7899 - Delivery 25 Sep 2008 - 94 grams. Includes folding fee 0.0100 cents. 	0.0825	0.0928	749.925	Whangarei Report	S	93.74	I	169
C10502	30/09/2008		I	FS	3117.870	Fuel Surcharge	0.0700	0.0788	218.251	Whangarei Report	S	27.28	I	169

C10503	30/09/2008	2809194	I	CI/1	2051.000	Wolf Hearing Free Check - Job 8136 - Delivery 24 Sep 2008 - 10 grams.  	0.0475	0.0534	97.423	Wolf Hearing Free Check	S	12.18	I	169
C10503	30/09/2008	2809194	I	FS	97.423	Fuel Surcharge	0.0700	0.0788	6.820	Wolf Hearing Free Check	S	0.85	I	169

C10504	30/09/2008	2809155	I	CI/1	4246.000	Wolfe Hearing Free Check - Job 8108 - Delivery 13 Sep 2008 - 10 grams.  	0.0475	0.0534	201.685	Wolfe Hearing Free Check	S	25.21	I	169
C10504	30/09/2008	2809155	I	FS	201.685	Fuel Surcharge	0.0700	0.0788	14.118	Wolfe Hearing Free Check	S	1.76	I	169

C10505	30/09/2008		I	CI/1	62585.000	Eclipse Targeting Resistance Mailer - Job 8129 - Delivery 29 Sep 2008 - 25 grams.  	0.0850	0.0956	5319.725	Eclipse Targeting Resistance Mailer	S	664.97	I	178
C10505	30/09/2008		I	CI/2	59498.000	The Choice if Yours - Job 8082 - Delivery IOA - 25 grams.  	0.0850	0.0956	5057.330	The Choice if Yours	S	632.17	I	178
C10505	30/09/2008		I	CI/3	37297.000	We've Got You Covered - Job 8083 - Delivery IOA - 25 grams.  	0.0850	0.0956	3170.245	We've Got You Covered	S	396.28	I	178
C10505	30/09/2008		I	FS	13547.300	Fuel Surcharge	0.0700	0.0788	948.311	We've Got You Covered	S	118.54	I	178

C10506	30/09/2008	PO # 2292453 JOB # 88980	I	CI/1	895.000	Bay News - Job 7983 - Delivery 03 Sep 2008 - 89 grams.  	0.0855	0.0962	76.523	Bay News	S	9.56	I	201
C10506	30/09/2008	PO # 2292453 JOB # 88980	I	CI/2	895.000	Bay News - Job 7984 - Delivery 10 Sep 2008 - 104 grams.  	0.1100	0.1238	98.450	Bay News	S	12.31	I	201
C10506	30/09/2008	PO # 2292453 JOB # 88980	I	CI/3	895.000	Bay News - Job 7985 - Delivery 17 Sep 2008 - 142 grams.  	0.1100	0.1238	98.450	Bay News	S	12.31	I	201
C10506	30/09/2008	PO # 2292453 JOB # 88980	I	CI/4	895.000	Bay News - Job 7986 - Delivery 24 Sep 2008 - 94 grams.  	0.0855	0.0962	76.523	Bay News	S	9.56	I	201
C10506	30/09/2008	PO # 2292453 JOB # 88980	I	FS	349.945	Fuel Surcharge	0.0700	0.0788	24.496	Bay News	S	3.06	I	201

C10507	30/09/2008	PO # 2292497 JOB # 88540	I	CI/1	8841.000	Guardian Country - Job 8055 - Delivery 11 Sep 2008 - 25 grams.  	0.0501	0.0564	442.934	Guardian Country	S	55.37	I	201
C10507	30/09/2008	PO # 2292497 JOB # 88540	I	FS	442.934	Fuel Surcharge	0.0700	0.0788	31.005	Guardian Country	S	3.88	I	201

C10508	30/09/2008	PO # 2292459 JOB # 88734	I	CI/1	3670.000	Guardian Newspaper - Job 7988 - Delivery 04 Sep 2008 - 151 grams.  	0.1300	0.1463	477.100	Guardian Newspaper	S	59.64	I	201
C10508	30/09/2008	PO # 2292459 JOB # 88734	I	CI/2	3670.000	Guardian Newspaper - Job 7989 - Delivery 11 Sep 2008 - 75 grams.  	0.0855	0.0962	313.785	Guardian Newspaper	S	39.22	I	201
C10508	30/09/2008	PO # 2292459 JOB # 88734	I	CI/3	3670.000	Guardian Newspaper - Job 7990 - Delivery 18 Sep 2008 - 128 grams.  	0.1100	0.1238	403.700	Guardian Newspaper	S	50.46	I	201
C10508	30/09/2008	PO # 2292459 JOB # 88734	I	CI/4	3670.000	Guardian Newspaper - Job 7991 - Delivery 25 Sep 2008 - 139 grams.  	0.1100	0.1238	403.700	Guardian Newspaper	S	50.46	I	201
C10508	30/09/2008	PO # 2292459 JOB # 88734	I	FS	1598.285	Fuel Surcharge	0.0700	0.0788	111.880	Guardian Newspaper	S	13.99	I	201

C10509	30/09/2008	PO # 2292445 Job # 88692	I	CI/1	6440.000	Hawkesbay Country Scene - Job 8010 - Delivery 10 Sep 2008 - 64 grams.  	0.0855	0.0962	550.620	Hawkesbay Country Scene	S	68.83	I	201
C10509	30/09/2008	PO # 2292445 Job # 88692	I	FS	550.620	Fuel Surcharge	0.0700	0.0788	38.543	Hawkesbay Country Scene	S	4.82	I	201

C10510	30/09/2008	PO # 2291368 JOB # 88861	I	CI/1	1315.000	Metropol - Job 8006 - Delivery 12 Sep 2008 - 172 grams.  	0.1300	0.1463	170.950	Metropol	S	21.37	I	201
C10510	30/09/2008	PO # 2291368 JOB # 88861	I	CI/2	1315.000	Metropol - Job 8007 - Delivery 26 Sep 2008 - 185 grams.  	0.1300	0.1463	170.950	Metropol	S	21.37	I	201
C10510	30/09/2008	PO # 2291368 JOB # 88861	I	FS	341.900	Fuel Surcharge	0.0700	0.0788	23.933	Metropol	S	2.99	I	201

C10511	30/09/2008	PO # 2292431 JOB # 88690	I	CI/1	1530.000	Napier Mail - Job 7978 - Delivery 03 Sep 2008 - 101 grams. Includes folding fee 0.0100 cents. 	0.1200	0.1350	183.600	Napier Mail	S	22.95	I	201
C10511	30/09/2008	PO # 2292431 JOB # 88690	I	CI/2	1530.000	Napier Mail - Job 7979 - Delivery 10 Sep 2008 - 121 grams. Includes folding fee 0.0100 cents. 	0.1200	0.1350	183.600	Napier Mail	S	22.95	I	201
C10511	30/09/2008	PO # 2292431 JOB # 88690	I	CI/3	1530.000	Napier Mail - Job 7980 - Delivery 17 Sep 2008 - 102 grams. Includes folding fee 0.0100 cents. 	0.1200	0.1350	183.600	Napier Mail	S	22.95	I	201
C10511	30/09/2008	PO # 2292431 JOB # 88690	I	CI/4	1530.000	Napier Mail - Job 7981 - Delivery 24 Sep 2008 - 102 grams. Includes folding fee 0.0100 cents. 	0.1200	0.1350	183.600	Napier Mail	S	22.95	I	201
C10511	30/09/2008	PO # 2292431 JOB # 88690	I	FS	734.400	Fuel Surcharge	0.0700	0.0788	51.408	Napier Mail	S	6.43	I	201

C10512	30/09/2008	PO # 2292463 JOB # 88735	I	CI/1	3135.000	Property Outlook - Job 8000 - Delivery 04 Sep 2008 - 20 grams.  	0.0501	0.0564	157.064	Property Outlook	S	19.63	I	201
C10512	30/09/2008	PO # 2292463 JOB # 88735	I	CI/2	3135.000	Property Outlook - Job 8001 - Delivery 25 Sep 2008 - 20 grams.  	0.0501	0.0564	157.064	Property Outlook	S	19.63	I	201
C10512	30/09/2008	PO # 2292463 JOB # 88735	I	FS	314.127	Fuel Surcharge	0.0700	0.0788	21.989	Property Outlook	S	2.75	I	201

C10513	30/09/2008	PO # 2292428 JOB # 88678	I	CI/1	770.000	Rangitikei Mail - Job 7973 - Delivery 02 Sep 2008 - 102 grams.  	0.1100	0.1238	84.700	Rangitikei Mail	S	10.59	I	201
C10513	30/09/2008	PO # 2292428 JOB # 88678	I	CI/2	770.000	Rangitikei Mail - Job 7974 - Delivery 09 Sep 2008 - 65 grams.  	0.0855	0.0962	65.835	Rangitikei Mail	S	8.23	I	201
C10513	30/09/2008	PO # 2292428 JOB # 88678	I	CI/3	770.000	Rangitikei Mail - Job 7975 - Delivery 16 Sep 2008 - 81 grams.  	0.0855	0.0962	65.835	Rangitikei Mail	S	8.23	I	201
C10513	30/09/2008	PO # 2292428 JOB # 88678	I	CI/4	770.000	Rangitikei Mail - Job 7976 - Delivery 23 Sep 2008 - 173 grams.  	0.1300	0.1463	100.100	Rangitikei Mail	S	12.51	I	201
C10513	30/09/2008	PO # 2297754 JOB # 89658	I	CI/5	770.000	Rangitikei Mail - Job 7977 - Delivery 30 Sep 2008 - 65 grams.  	0.0855	0.0962	65.835	Rangitikei Mail	S	8.23	I	201
C10513	30/09/2008	PO # 2297754 JOB # 89658	I	FS	382.305	Fuel Surcharge	0.0700	0.0788	26.761	Rangitikei Mail	S	3.35	I	201

C10514	30/09/2008	PO # 2292444 JOB # 88823	I	CI/1	2280.000	Scene Matamata - Job 7735 - Delivery 03 Sep 2008 - 110 grams. Includes folding fee 0.0100 cents. 	0.1200	0.1350	273.600	Scene Matamata	S	34.20	I	201
C10514	30/09/2008	PO # 2292444 JOB # 88823	I	CI/2	2280.000	Scene Matamata - Job 7998 - Delivery 17 Sep 2008 - 69 grams. Includes folding fee 0.0100 cents. 	0.0955	0.1074	217.740	Scene Matamata	S	27.22	I	201
C10514	30/09/2008	PO # 2292444 JOB # 88823	I	FS	491.340	Fuel Surcharge	0.0700	0.0788	34.394	Scene Matamata	S	4.30	I	201

C10515	30/09/2008	PO # 2292440 JOB # 88904	I	CI/1	1320.000	Taupo Real Estate - Job 8002 - Delivery 11 Sep 2008 - 162 grams.  	0.1300	0.1463	171.600	Taupo Real Estate	S	21.45	I	201
C10515	30/09/2008	PO # 2292440 JOB # 88904	I	CI/2	1320.000	Taupo Real Estate - Job 8003 - Delivery 25 Sep 2008 - 202 grams.  	0.1500	0.1687	198.000	Taupo Real Estate	S	24.75	I	201
C10515	30/09/2008	PO # 2292440 JOB # 88904	I	FS	369.600	Fuel Surcharge	0.0700	0.0788	25.872	Taupo Real Estate	S	3.23	I	201

C10516	30/09/2008	PO # 2292434 JOB # 88906	I	CI/1	9986.000	Weekend Sun - Job 7993 - Delivery 05 Sep 2008 - 144 grams. Includes folding fee 0.0100 cents. 	0.1200	0.1350	1198.320	Weekend Sun	S	149.79	I	201
C10516	30/09/2008	PO # 2292434 JOB # 88906	I	CI/2	9986.000	Weekend Sun - Job 7994 - Delivery 12 Sep 2008 - 144 grams. Includes folding fee 0.0100 cents. 	0.1200	0.1350	1198.320	Weekend Sun	S	149.79	I	201
C10516	30/09/2008	PO # 2292434 JOB # 88906	I	CI/3	9986.000	Weekend Sun - Job 7995 - Delivery 19 Sep 2008 - 144 grams. Includes folding fee 0.0100 cents. 	0.1200	0.1350	1198.320	Weekend Sun	S	149.79	I	201
C10516	30/09/2008	PO # 2292434 JOB # 88906	I	CI/4	9986.000	Weekend Sun - Job 7996 - Delivery 26 Sep 2008 - 132 grams. Includes folding fee 0.0100 cents. 	0.1200	0.1350	1198.320	Weekend Sun	S	149.79	I	201
C10516	30/09/2008	PO # 2292434 JOB # 88906	I	FS	4793.280	Fuel Surcharge	0.0700	0.0788	335.530	Weekend Sun	S	41.94	I	201

C10517	30/09/2008		I	CI/1	500.000	Storm Roecovery - Job 8145 - Delivery IOA - 5 grams.  	0.0700	0.0788	35.000	Storm Roecovery	S	4.38	I	212
C10517	30/09/2008		I	FS	35.000	Fuel Surcharge	0.0700	0.0788	2.450	Storm Roecovery	S	0.31	I	212

C10518	30/09/2008		I	CI/1	28478.000	Coast N Country - Job 8218 - Delivery 05 Sep 2008 - 148 grams. Includes folding fee 0.0100 cents. 	0.0950	0.1069	2705.410	Coast N Country	S	338.18	I	217
C10518	30/09/2008		I	FS	2705.410	Fuel Surcharge	0.0700	0.0788	189.379	Coast N Country	S	23.67	I	217

C10519	30/09/2008		I	CI/1	1950.000	Tim Tinker Mohaka Ward HDC - Job 8128 - Delivery IOA - 25 grams.  	0.0700	0.0788	136.500	Tim Tinker Mohaka Ward HDC	S	17.06	I	245
C10519	30/09/2008		I	FS	136.500	Fuel Surcharge	0.0700	0.0788	9.555	Tim Tinker Mohaka Ward HDC	S	1.19	I	245

